Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
25,hayden Warfield,1.0,3.0,1.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Rockford
7,luke Weston,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rockford
2,josh Albers,3.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ill. Wesleyan
19,josh Bowling,4.0,2.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,4.5,Ill. Wesleyan
3,isaiah Dixon,4.0,14.0,5.0,33.0,0.273,0.0,1.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,15.5,Ill. Wesleyan
10,connor Mcnear,4.0,6.0,2.0,14.0,0.286,0.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,7.5,Ill. Wesleyan
22,nathan Simons,3.0,2.0,3.0,9.0,-0.111,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,Ill. Wesleyan
9,nathan Vana,4.0,3.0,6.0,18.0,-0.167,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,4.5,Ill. Wesleyan
5,da'quan Bates,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Ill. Wesleyan
13,nick Magdadaro,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Ill. Wesleyan
23,tsubasa Namai,3.0,2.0,2.0,5.0,0.0,19.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,Ill. Wesleyan
17,joaquin Santillan,3.0,5.0,6.0,16.0,-0.063,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,Ill. Wesleyan
16,matthew Seger,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,Ill. Wesleyan
1,spencer Baeckman,4.0,4.0,1.0,9.0,0.333,0.0,1.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,10.5,St. Norbert
16,josh Brogren,4.0,1.0,1.0,8.0,0.0,34.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,3.0,2.0,St. Norbert
9,zach Meyers,4.0,16.0,8.0,42.0,0.19,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,16.0,St. Norbert
7,dylan Niznik,4.0,5.0,4.0,24.0,0.042,1.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,St. Norbert
5,kyle Smith,4.0,6.0,1.0,13.0,0.385,0.0,0.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,8.0,St. Norbert
3,gabe Uttech,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,St. Norbert
21,wren Dietz,4.0,9.0,0.0,18.0,0.5,0.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,11.5,St. Norbert
20,caleb Palmer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,St. Norbert
11,andy Sanchez,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,St. Norbert
1,jackson Corcoran,2.0,1.0,2.0,12.0,-0.083,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,Wis.-Stevens Point
23,logan Crowther,4.0,9.0,6.0,23.0,0.13,1.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,1.0,11.5,Wis.-Stevens Point
18,owen Knezevich,4.0,11.0,5.0,25.0,0.24,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,Wis.-Stevens Point
8,kaden Kornaus,2.0,2.0,4.0,14.0,-0.143,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,Wis.-Stevens Point
6,kade Nelson,4.0,8.0,6.0,17.0,0.118,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,8.5,Wis.-Stevens Point
20,michael Whitney,4.0,0.0,1.0,6.0,-0.167,37.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Wis.-Stevens Point
5,ryan Conway,4.0,1.0,0.0,3.0,0.333,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,Wis.-Stevens Point
21,ethan Grassl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wis.-Stevens Point
22,bennett Kornaus,4.0,5.0,3.0,14.0,0.143,0.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,6.0,Wis.-Stevens Point
16,boston Peck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wis.-Stevens Point
11,jacob Van ooyen,1.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Wis.-Stevens Point
13,mason Werner,2.0,3.0,1.0,12.0,0.167,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,Wis.-Stevens Point
