Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
15,cade Bernardi,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
10,josh Churko,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Home
3,sachio Kekati,2.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Home
14,bradyn Pomainville,1.0,3.0,1.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Home
9,cody Porter,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
2,evan Sachs,1.0,0.0,3.0,6.0,-0.5,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Home
8,confidence Burrowes,3.0,5.0,2.0,10.0,0.3,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,Visitor
13,connor Garvey,3.0,5.0,8.0,18.0,-0.167,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,6.5,Visitor
7,isayah Johnson,3.0,1.0,2.0,6.0,-0.167,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.5,Visitor
11,harrison Keena,3.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Visitor
18,mason Moon,3.0,0.0,1.0,7.0,-0.143,10.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Visitor
2,jacob Sehn,3.0,0.0,1.0,7.0,-0.143,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Visitor
4,alex Anderson,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
12,zack Farren,4.0,0.0,0.0,3.0,0.0,39.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Home
13,grayson Getz,4.0,1.0,2.0,4.0,-0.25,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.5,Home
4,andrew Kim,4.0,24.0,6.0,48.0,0.375,5.0,1.0,6.0,1.0,9.0,1.0,0.0,0.0,0.0,26.0,Home
2,nate Magni,4.0,3.0,2.0,7.0,0.143,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,Home
9,daniel Sappia,4.0,15.0,9.0,35.0,0.171,0.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,16.5,Home
7,anthony Zontini,4.0,6.0,4.0,20.0,0.1,0.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,0.0,7.0,Home
14,nathan Deller,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Home
15,noah Delong,4.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Home
10,nico Diaz-aguilar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
1,gavin Meador,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,Home
5,bryce Bonville,4.0,6.0,4.0,19.0,0.105,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,Visitor
11,dylan Knapp,4.0,8.0,2.0,15.0,0.4,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,10.5,Visitor
4,nick Martin,4.0,0.0,1.0,2.0,-0.5,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,Visitor
13,carlos Mercado,4.0,0.0,1.0,6.0,-0.167,40.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,2.5,Visitor
8,jack Normandin,4.0,14.0,6.0,32.0,0.25,1.0,1.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,15.5,Visitor
23,tanner Soracco,4.0,13.0,4.0,24.0,0.375,0.0,0.0,4.0,2.0,6.0,0.0,2.0,0.0,0.0,14.0,Visitor
15,cade Bernardi,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Visitor
10,josh Churko,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
14,bradyn Pomainville,3.0,3.0,0.0,10.0,0.3,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.5,Visitor
